symbol,date,close,volume,adj_close
600519,2022-02-25,100.15177262758897,14414759,100.20486580308572
600519,2022-02-28,100.75489813339316,14214840,100.4943207730643
600519,2022-03-01,101.00439710263117,3308455,100.54093692682066
600519,2022-03-02,100.71772768232891,13608214,100.57847654140386
600519,2022-03-03,100.52836236167373,13546655,100.6494788851618
600519,2022-03-04,101.00810931810942,6257895,100.56511766047662
600519,2022-03-07,100.37903124251477,5258790,100.5300789768992
600519,2022-03-08,100.43001907199763,7036357,100.53183671670804
600519,2022-03-09,100.94112539315688,12827721,100.7875564286658
600519,2022-03-10,100.47394477998994,13382471,100.58052842338341
600519,2022-03-11,100.86242233418105,7227640,100.65684561651591
600519,2022-03-14,100.26798422309024,12132190,100.48770914386887
600519,2022-03-15,100.71306018353123,12351243,100.6824241534851
600519,2022-03-16,101.07212324403294,8189656,101.04768423190195
600519,2022-03-17,100.54484563599033,13959072,100.77566816283203
600519,2022-03-18,100.70745318879304,9633983,100.74833088151377
600519,2022-03-21,101.08299000328249,13159341,100.77188108243
600519,2022-03-22,100.60128710522822,7638103,100.67106749812463
600519,2022-03-23,100.91744885332061,2253585,101.04519283914546
600519,2022-03-24,101.14379011691032,4291103,100.90716830628847
600519,2022-03-25,100.69241380656888,13219705,100.71766584287884
600519,2022-03-28,100.6778236373576,10097014,100.61246439080027
600519,2022-03-29,100.77498987166616,9250701,100.7485432789786
600519,2022-03-30,100.26802475088866,2416156,100.41166029304836
600519,2022-03-31,100.34715390651975,9706112,100.5386771010196
600519,2022-04-01,100.41125931907742,6084817,100.41688572286675
600519,2022-04-04,100.42788567323046,5823509,100.4368801444269
600519,2022-04-05,100.80669900540975,12767086,100.71477188871864
600519,2022-04-06,100.53524125355457,8932926,100.73360517064496
600519,2022-04-07,100.99682841890225,12937089,100.89294973101634
600519,2022-04-08,100.73453262684292,9470131,100.89983909151408
600519,2022-04-11,100.78214844639105,7704218,100.86382002085097
600519,2022-04-12,100.82895151587661,14026390,100.51999839521524
600519,2022-04-13,100.58957831667627,12420342,100.64258792432422
600519,2022-04-14,100.16466441790072,4142950,100.19782091817837
600519,2022-04-15,100.35278442633386,3663637,100.39108192887653
600519,2022-04-18,100.50403012013716,3957070,100.70732433484719
600519,2022-04-19,101.23405704610346,5850764,100.95042125360824
600519,2022-04-20,101.36658922798092,14833744,101.23416042630053
600519,2022-04-21,101.37138848027247,3701661,101.19236846732306
600519,2022-04-22,101.409231609505,11275479,101.24727406981773
600519,2022-04-25,101.35378676141141,7863278,101.09841171207339
600519,2022-04-26,100.88875911569555,3679908,101.25056029246969
600519,2022-04-27,101.40596126602028,8545417,101.50380705506186
600519,2022-04-28,101.55444770002362,13020327,101.68235831038182
600519,2022-04-29,101.67371558858844,14026592,101.76059765974246
600519,2022-05-02,101.63595150577552,8224299,101.52991778407394
600519,2022-05-03,101.25241667317873,5380772,101.46734172029146
600519,2022-05-04,101.80183184697681,3576029,101.82254884071786
600519,2022-05-05,101.64350479505612,14219218,101.82330318024012
600519,2022-05-06,101.72360862037371,10114201,101.96086170237157
600519,2022-05-09,101.8211882299426,12529957,101.8469427867327
600519,2022-05-10,101.71653493186794,13749721,101.85952157524194
600519,2022-05-11,101.84941464254497,12550659,101.94041229797266
600519,2022-05-12,101.46143164432266,6057690,101.58106411527892
600519,2022-05-13,101.6340016136748,10946038,101.66754732026362
600519,2022-05-16,102.03849928878387,13805180,101.77521641982699
600519,2022-05-17,101.77642958485376,10624873,101.78317010447773
600519,2022-05-18,101.87265184157026,9773463,102.02559421962982
600519,2022-05-19,102.39212886592276,3005746,102.26519615152343
600519,2022-05-20,101.9541298786606,10062439,102.3264369922943
600519,2022-05-23,102.5706494941485,3060958,102.36456569225054
600519,2022-05-24,102.47609475031607,11849629,102.66766613704175
600519,2022-05-25,102.50005269504368,8804766,102.66434402494842
600519,2022-05-26,102.21927162820388,12294123,102.32234759918288
600519,2022-05-27,102.60262087197478,13814518,102.20447665905328
600519,2022-05-30,102.24686581544744,7882245,101.98040534458292
600519,2022-05-31,101.52525783159396,6933548,101.6824132659791
600519,2022-06-01,101.9360835742454,5230206,101.84991123754324
600519,2022-06-02,102.26061047317806,7048978,102.24392465449768
600519,2022-06-03,102.32339287874579,2999029,102.28429714915424
600519,2022-06-06,102.41553652967168,11680204,102.3705777060005
600519,2022-06-07,102.46517220317621,7003583,102.27457963421706
600519,2022-06-08,102.36744288620348,14642766,102.22525437550641
600519,2022-06-09,102.06553595121626,6535851,101.97917090279861
600519,2022-06-10,102.1153363831513,7773559,102.3284806935574
600519,2022-06-13,102.1850561401599,11049097,102.53737115383747
600519,2022-06-14,102.66998584901663,8379045,102.70365397491304
600519,2022-06-15,102.65953022535184,5614120,102.7402829491036
