symbol,date,close,volume,adj_close
AAPL,2022-02-25,100.31677008899659,9878559,100.38911545789453
AAPL,2022-02-28,100.11239811683933,4722749,100.06222476017734
AAPL,2022-03-01,100.60442437356531,13348444,100.35909484217407
AAPL,2022-03-02,100.69708779548074,14486597,100.63676457483788
AAPL,2022-03-03,101.04320346765567,2163050,100.92223515707633
AAPL,2022-03-04,100.96200140085011,5932539,101.09505715149155
AAPL,2022-03-07,101.27704617425695,3096261,101.26820800249337
AAPL,2022-03-08,101.03838151940963,14045232,101.40788334275841
AAPL,2022-03-09,101.59776397188483,2664256,101.48970188860727
AAPL,2022-03-10,101.27980083453845,12837424,101.28868616819912
AAPL,2022-03-11,101.49801072971488,14893819,101.41437881266135
AAPL,2022-03-14,101.41970184691539,11812940,101.72343748306405
AAPL,2022-03-15,101.98440770346056,14117113,101.6959086009715
AAPL,2022-03-16,101.62897784371208,9017851,101.7707320902808
AAPL,2022-03-17,101.83563973165388,12212360,101.62902195275578
AAPL,2022-03-18,101.99227726162697,10690187,101.82181964003729
AAPL,2022-03-21,101.7552359598225,6487490,101.91191230497355
AAPL,2022-03-22,102.41857772351771,5030842,101.9563711714922
AAPL,2022-03-23,101.41558338073341,7648312,101.79823747184398
AAPL,2022-03-24,101.68588528601245,2036640,101.70598896027087
AAPL,2022-03-25,101.45457544404418,14769822,101.28957188861878
AAPL,2022-03-28,101.80289808288187,10941542,101.74949939080864
AAPL,2022-03-29,101.60216640162201,13603810,101.72991048723785
AAPL,2022-03-30,101.74686217694332,11583276,101.83922966017758
AAPL,2022-03-31,102.05663111140449,5775589,102.1603123478597
AAPL,2022-04-01,101.8096469928554,2322251,101.68666203713363
AAPL,2022-04-04,101.55998530874952,10982062,101.777624707877
AAPL,2022-04-05,101.95643097634412,6024061,101.8725356754366
AAPL,2022-04-06,102.11652704818046,14814881,102.32121615318788
AAPL,2022-04-07,102.3162487110364,11739233,102.44428986231371
AAPL,2022-04-08,102.49638918478463,6864886,102.5107801284141
AAPL,2022-04-11,102.1941612594334,13953563,102.47865111525103
AAPL,2022-04-12,102.71200317325675,9246622,102.58148304456334
AAPL,2022-04-13,102.67727028450423,4663006,102.59622907486559
AAPL,2022-04-14,102.16027607582853,12609284,102.564973097105
AAPL,2022-04-15,102.48082516942368,10893805,102.441045550484
AAPL,2022-04-18,102.52398079371113,5947240,102.23520195897224
AAPL,2022-04-19,101.81390936640176,14220742,102.2414527595077
AAPL,2022-04-20,102.22881371762398,5360603,102.12486444653901
AAPL,2022-04-21,101.77737563129615,14865420,102.01345439728864
AAPL,2022-04-22,102.44141400778794,3208093,102.0029859109457
AAPL,2022-04-25,101.59524421329212,6081409,101.84051326478765
AAPL,2022-04-26,101.81119547133441,2291793,101.66628221993723
AAPL,2022-04-27,101.77903580875098,5063483,101.89397260654454
AAPL,2022-04-28,101.7359059473637,5264475,101.8375285450505
AAPL,2022-04-29,101.399498212057,6917065,101.2136730065081
AAPL,2022-05-02,101.47536128301249,14892567,101.41735238243783
AAPL,2022-05-03,100.98977569781698,3825204,101.11248689050373
AAPL,2022-05-04,100.90744138295294,12984027,101.07636860207853
AAPL,2022-05-05,100.83304235733759,5528967,100.83424453429683
AAPL,2022-05-06,101.11869063244225,3612719,100.98171889523333
AAPL,2022-05-09,101.20655305353381,10875137,101.32201983447902
AAPL,2022-05-10,101.1160481771565,4987051,100.88933948423417
AAPL,2022-05-11,100.9413299295272,7899886,100.77173039288965
AAPL,2022-05-12,100.59084928102101,10045564,100.57554428742574
AAPL,2022-05-13,100.87584269556369,4690625,100.85313068911871
AAPL,2022-05-16,100.93279777502582,3049376,101.0013091427931
AAPL,2022-05-17,101.1732440889971,3586772,101.23671761703024
AAPL,2022-05-18,101.17628024971306,10962572,101.16236681785273
AAPL,2022-05-19,101.07095499625878,3156241,100.85272839666865
AAPL,2022-05-20,100.56918410044925,6653978,100.70807925095284
AAPL,2022-05-23,100.7947048080302,13597686,100.72408993010069
AAPL,2022-05-24,100.28293598971084,6928973,100.96630767425074
AAPL,2022-05-25,100.94553269352873,2202263,101.01084326853922
AAPL,2022-05-26,100.9737145341871,14820946,101.03607562412533
AAPL,2022-05-27,100.92791265492482,4045863,100.92434651249091
AAPL,2022-05-30,101.08839428862733,11636599,100.92301571664106
AAPL,2022-05-31,100.57352159054668,2296246,100.69622843886197
AAPL,2022-06-01,100.75247457999819,7478502,100.94415819138479
AAPL,2022-06-02,101.32369436522758,14073130,101.3159719297824
AAPL,2022-06-03,101.61318001408075,8601799,101.83500562073029
AAPL,2022-06-06,102.06890947396451,3352960,102.01535063342276
AAPL,2022-06-07,102.06606607236499,6876806,102.11856943333753
AAPL,2022-06-08,102.20844157203696,12168659,102.15019717280755
AAPL,2022-06-09,101.8641720781445,11793824,101.79197318804012
AAPL,2022-06-10,102.62461796755082,8200062,102.13144516803041
AAPL,2022-06-13,102.15445296251815,7948668,102.37983155012016
AAPL,2022-06-14,102.98142600444643,6479097,102.82256215888899
AAPL,2022-06-15,102.80505126718836,3543111,102.90033437059292
AAPL,2022-06-16,103.60248638552062,7859894,103.34854100618193
AAPL,2022-06-17,102.9406005541386,13046246,103.26876562306504
AAPL,2022-06-20,103.27615895142172,2035393,103.1302670946131
AAPL,2022-06-21,102.655226664298,10502752,102.99924701709244
AAPL,2022-06-22,102.67293200406485,9306675,102.84354021704453
AAPL,2022-06-23,103.00638516040941,7770816,102.91295365673976
AAPL,2022-06-24,102.85150334858832,4792738,102.82171979485237
AAPL,2022-06-27,102.55588872293757,7819849,102.83655663856403
AAPL,2022-06-28,103.23072522739668,6325265,102.91920368469107
AAPL,2022-06-29,102.62294413747627,6129633,102.55778790446904
AAPL,2022-06-30,102.67111364981919,9713719,102.80584186346708
AAPL,2022-07-01,103.09948668759583,10306434,102.79763567689504
AAPL,2022-07-04,102.63945528652856,14624209,102.72719009269402
AAPL,2022-07-05,102.74759661273956,6647447,102.6389162087292
AAPL,2022-07-06,102.86079110245043,9571557,102.74547597616524
AAPL,2022-07-07,102.54230676209798,9629533,102.80753606627937
AAPL,2022-07-08,102.87899168768143,9703379,103.02746714689222
AAPL,2022-07-11,103.0607068588385,10370421,103.00302954777274
AAPL,2022-07-12,103.069861732088,6981563,103.23445635670798
AAPL,2022-07-13,103.30463282052244,4647607,102.97070958371212
AAPL,2022-07-14,102.83397595715113,7564554,103.05676166842855
AAPL,2022-07-15,103.14875486599249,13769775,103.03965239429098
AAPL,2022-07-18,102.74438841069009,13290891,102.82708670947763
AAPL,2022-07-19,102.50618994751038,14917276,102.65604798324073
AAPL,2022-07-20,102.42083885155661,6822219,102.58511300703294
AAPL,2022-07-21,102.51241597000835,13671461,102.48074545000145
AAPL,2022-07-22,101.790753712634,2169013,101.97432494283447
AAPL,2022-07-25,102.05829945899718,12813557,102.03206530387435
AAPL,2022-07-26,101.78553858547967,14653991,102.06661095240057
AAPL,2022-07-27,102.16789964719997,13890032,101.98159345571736
AAPL,2022-07-28,102.16031360703941,11600350,102.04241592813817
AAPL,2022-07-29,101.68292276257183,3153861,101.6565218270469
AAPL,2022-08-01,101.46025144650798,13559518,101.60766000192551
AAPL,2022-08-02,101.86635713310586,10609399,101.96179906023319
AAPL,2022-08-03,102.0325117371094,6825845,102.01044425527459
AAPL,2022-08-04,102.11753251028738,6432746,102.0442321034891
AAPL,2022-08-05,101.50903976496086,12390616,101.91372210706544
AAPL,2022-08-08,102.15689535046576,11238464,101.8814287084944
AAPL,2022-08-09,101.49835547109572,9190860,101.65319836881783
AAPL,2022-08-10,101.45256640692163,4693473,101.52934782148915
AAPL,2022-08-11,101.48630046366927,10408011,101.54549519934177
AAPL,2022-08-12,102.14076975914743,10540546,101.85123383791795
AAPL,2022-08-15,101.93881787600624,12572428,102.05042982993804
AAPL,2022-08-16,102.48324480767408,8848814,102.1181297541735
AAPL,2022-08-17,102.32298167204641,4157325,102.10856805701837
AAPL,2022-08-18,102.3424804359975,2510371,102.01335389375193
AAPL,2022-08-19,101.81907332265612,5019275,101.98169439713132
AAPL,2022-08-22,101.85121197705259,10164725,101.80558302092398
AAPL,2022-08-23,101.68398174279213,8783984,101.4825557805314
AAPL,2022-08-24,101.499750317907,4807980,101.43072115727885
AAPL,2022-08-25,100.97310685381544,10054009,101.4776137621936
AAPL,2022-08-26,101.53666381731378,3780654,101.38472521064104
AAPL,2022-08-29,102.03291171135719,10878746,101.74986109959241
AAPL,2022-08-30,101.54128999987492,7623738,101.78779220956422
AAPL,2022-08-31,101.69189191665885,7471026,101.66232728794343
AAPL,2022-09-01,101.62514585343159,4872473,101.89637682051678
AAPL,2022-09-02,102.38149233414241,10413639,101.9908673745086
AAPL,2022-09-05,101.66920146576388,10440403,102.0642902202918
AAPL,2022-09-06,102.4733814515734,9917027,102.1014986018866
AAPL,2022-09-07,101.93209645699923,12544640,102.1575991811092
AAPL,2022-09-08,102.06873682172248,10843187,101.93389746818325
AAPL,2022-09-09,102.0189268821176,11235953,102.13506401022532
AAPL,2022-09-12,101.80385157693406,6316162,102.18585408020009
AAPL,2022-09-13,102.35043890527056,8189192,102.14793057337968
AAPL,2022-09-14,102.12645994983535,5758767,101.9430461014682
AAPL,2022-09-15,101.62788966290977,9064335,101.75483632617014
AAPL,2022-09-16,101.67194550166948,4265343,101.86376753822057
AAPL,2022-09-19,102.15681834784836,10196497,102.10183133045054
AAPL,2022-09-20,102.25446288384579,3315859,102.03313158476381
AAPL,2022-09-21,102.58443551267284,7652648,102.58056013063967
AAPL,2022-09-22,102.51219773700782,11379116,102.67628765226048
AAPL,2022-09-23,102.57432017360549,14073558,102.70634746764773
AAPL,2022-09-26,102.37990854857567,14012401,102.67320128326094
AAPL,2022-09-27,102.95130600183855,11697666,102.85344751716663
AAPL,2022-09-28,102.58763719940302,11057051,102.49145524996844
AAPL,2022-09-29,102.21126403930884,4901691,102.3362905210238
AAPL,2022-09-30,102.09291443459357,10012801,102.17263674468646
AAPL,2022-10-03,102.25039342137548,12282870,102.47991498141404
AAPL,2022-10-04,102.67622751371252,7658196,102.64844132765506
AAPL,2022-10-05,102.31277644455218,4572804,102.63558288770251
AAPL,2022-10-06,102.87098383136994,4549203,102.72562275976816
AAPL,2022-10-07,102.6299145618261,2566975,102.22764366952208
AAPL,2022-10-10,102.29768800218291,3123587,102.48962575136335
AAPL,2022-10-11,102.48722722568374,5312929,102.71192257942572
AAPL,2022-10-12,102.9313565828745,10878829,102.6692683127615
AAPL,2022-10-13,102.60157702403122,7509884,102.98056835456883
AAPL,2022-10-14,103.19210338216527,7365032,103.1684123594851
AAPL,2022-10-17,102.75762643551955,10022409,103.10751543284988
AAPL,2022-10-18,103.14345249933258,8811268,103.10083533059264
AAPL,2022-10-19,103.26641849956538,11792582,103.5116035015142
AAPL,2022-10-20,103.18284566897361,10328998,103.32535300764707
AAPL,2022-10-21,104.12264295972338,13999874,103.82066743488656
AAPL,2022-10-24,103.44885274634991,5459668,103.38927429426043
AAPL,2022-10-25,103.62401951066074,10715135,103.43246077741168
AAPL,2022-10-26,103.70216469677001,14462722,103.59919985234771
AAPL,2022-10-27,103.8067425716119,8422358,103.50562310178779
