symbol,date,close,volume,adj_close
MSFT,2024-04-23,100.1377367596525,8177078,100.06727280067886
MSFT,2024-04-24,100.63877204284843,4175715,100.36148312996451
MSFT,2024-04-25,100.36391677431749,12330052,100.32093811188393
MSFT,2024-04-26,100.4960894256281,2610339,100.05275000221583
MSFT,2024-04-29,100.35816005585339,5097958,100.42199951750173
MSFT,2024-04-30,100.17702596775953,14965146,100.43160278163008
MSFT,2024-05-01,101.01705478191724,3074345,100.79226787407481
MSFT,2024-05-02,101.35122483724228,13453939,100.89945508187003
MSFT,2024-05-03,100.91093144068842,9946995,101.02590545879964
MSFT,2024-05-06,100.87142259547485,5090953,101.07436993049723
MSFT,2024-05-07,100.67526105918373,3727643,100.75162890708927
MSFT,2024-05-08,100.89070005693851,13265646,100.82753988708248
MSFT,2024-05-09,101.06484759070523,12113858,101.03852086024831
MSFT,2024-05-10,102.10838542279876,14229680,101.8066730629215
MSFT,2024-05-13,101.75436385661419,7693387,101.75251371087661
MSFT,2024-05-14,101.44543005363043,4248393,101.32235111014927
MSFT,2024-05-15,101.82700193058297,14191807,101.57123640542586
MSFT,2024-05-16,101.80919007747384,6125767,101.61662338869264
MSFT,2024-05-17,101.23650346717804,5962880,101.38189990401575
MSFT,2024-05-20,101.82674225486227,14667029,101.49651759904373
MSFT,2024-05-21,101.64643804321186,5285390,101.63421149592524
MSFT,2024-05-22,102.3172060022794,11790751,102.22820699635031
MSFT,2024-05-23,101.9391729571708,10511385,102.24686874998856
MSFT,2024-05-24,101.95698080488816,6768998,102.18772923170263
MSFT,2024-05-27,102.22249268780811,7537604,102.1952198004764
MSFT,2024-05-28,102.27732515658131,3405580,102.528564728622
MSFT,2024-05-29,102.0250124069082,7685751,102.23160964202931
MSFT,2024-05-30,102.78440305166316,6001103,102.41063778905415
MSFT,2024-05-31,102.59357420589033,14842672,102.4457947995167
MSFT,2024-06-03,102.7715323059547,6162726,102.76885179221584
MSFT,2024-06-04,102.87309548217102,10122045,102.71230328699737
MSFT,2024-06-05,102.48912602353744,7912406,102.8881765618181
MSFT,2024-06-06,103.14524065118269,5400805,102.96298654454262
MSFT,2024-06-07,103.37944794819909,3814089,103.43209753994252
MSFT,2024-06-10,103.581800576591,6381463,103.29775484060042
MSFT,2024-06-11,103.73173916417505,8045993,103.7778890398813
MSFT,2024-06-12,104.49437602918066,7126255,104.09603562481733
MSFT,2024-06-13,103.97180901227335,4651390,104.1153688651093
MSFT,2024-06-14,104.25469390346822,10258520,104.2830780136683
MSFT,2024-06-17,104.62824819274186,14091671,104.46709663876497
MSFT,2024-06-18,104.13166215614596,13892170,104.44795976152817
MSFT,2024-06-19,104.27213531371358,5965290,104.27516097783567
MSFT,2024-06-20,104.26080726922456,9305776,104.17358889676396
MSFT,2024-06-21,104.4433609350969,5767906,104.27245128350175
MSFT,2024-06-24,103.95490395234204,3786866,103.90645947552093
MSFT,2024-06-25,103.51161184257077,7971134,103.90038801426154
MSFT,2024-06-26,103.27294295392765,10126462,103.71890773816463
MSFT,2024-06-27,103.71483849339043,3383492,103.87783745037056
MSFT,2024-06-28,103.0960450239706,8977523,103.53725633580612
MSFT,2024-07-01,103.49204326237285,8443704,103.52687016590112
MSFT,2024-07-02,103.35356945485532,9812730,103.55617218828772
MSFT,2024-07-03,103.60870956417125,9304220,103.54327381586337
MSFT,2024-07-04,103.58509168831446,11028325,103.56115616598997
MSFT,2024-07-05,104.02452356196474,12205891,103.83972361454332
MSFT,2024-07-08,103.55348909515236,5336010,103.92854404539969
MSFT,2024-07-09,104.15939921900517,14448542,104.03490797597814
MSFT,2024-07-10,104.16838408184393,9383513,103.79730963853584
MSFT,2024-07-11,103.95263671262852,11318828,103.95356077676364
MSFT,2024-07-12,103.78864425862592,6912811,104.15487320422518
MSFT,2024-07-15,103.52765899179651,7510774,103.99225384690986
MSFT,2024-07-16,104.17043275588654,6679481,104.05417944233642
MSFT,2024-07-17,104.26804793577634,11455490,103.7548857765342
MSFT,2024-07-18,103.93573012479428,10726722,104.02470777191795
MSFT,2024-07-19,104.23862629643888,2467855,104.23486362858682
MSFT,2024-07-22,104.42498617618803,9568603,104.1519062479588
MSFT,2024-07-23,104.23280269342533,8315607,104.45963559596349
MSFT,2024-07-24,104.20478232003917,9557332,104.42483990402782
MSFT,2024-07-25,104.46252800359142,13949428,104.62485293215202
MSFT,2024-07-26,104.27294040298656,5795800,104.48346113049769
MSFT,2024-07-29,104.50254604680488,14586874,104.44056954405761
MSFT,2024-07-30,104.3904253169352,13999560,104.55803562667458
MSFT,2024-07-31,104.87336508735676,7986640,105.05250644361853
MSFT,2024-08-01,104.6024327073287,7582275,104.60390053141933
MSFT,2024-08-02,104.29415607989921,5741037,104.41791732906525
MSFT,2024-08-05,104.63962983688215,14569161,104.38085572980829
MSFT,2024-08-06,104.38518288208476,8132541,104.45866391251286
MSFT,2024-08-07,104.42182447210185,14570896,104.23848818229283
MSFT,2024-08-08,103.93392684664366,12890915,103.88619296448142
MSFT,2024-08-09,104.59291744835814,14467547,104.27577538928628
MSFT,2024-08-12,104.64456526592562,12672993,104.42398923916588
MSFT,2024-08-13,104.31783542608554,11921659,104.51865247491303
MSFT,2024-08-14,104.51611491133869,11091056,104.67972575322084
MSFT,2024-08-15,105.26086169351335,7689499,104.93444152927106
MSFT,2024-08-16,104.6281952375943,13249142,105.01542766031442
MSFT,2024-08-19,104.93777896294162,10164049,105.06870494381695
MSFT,2024-08-20,105.14193608435804,14165274,105.30750412801903
MSFT,2024-08-21,105.65679959183109,5316672,105.70000878092074
MSFT,2024-08-22,105.79591564721483,5652019,105.83875218055022
MSFT,2024-08-23,105.59240313692771,6877116,105.48708742800702
MSFT,2024-08-26,105.64332177688694,11454801,105.4832792490387
MSFT,2024-08-27,105.30105893714925,11408650,105.28867322730244
MSFT,2024-08-28,104.77933420844465,2815092,104.9470922025746
MSFT,2024-08-29,104.96574806925805,9266840,105.21620291426441
MSFT,2024-08-30,105.38233746666322,13712223,105.42489585123936
MSFT,2024-09-02,105.42735944574598,12911281,105.5232601042728
MSFT,2024-09-03,105.78871187532889,10495187,105.52831039006753
MSFT,2024-09-04,105.532699249045,10116500,105.51720902061905
MSFT,2024-09-05,105.6725236499265,11222892,105.43397907708112
MSFT,2024-09-06,105.3432881671144,4793198,105.57861688933481
MSFT,2024-09-09,105.3954780010627,12004973,105.49381542656708
MSFT,2024-09-10,105.47610855119142,5858764,105.3346612182248
MSFT,2024-09-11,105.40978969169532,4750085,105.35936213818545
MSFT,2024-09-12,105.44822534049541,11179403,105.30929934010449
MSFT,2024-09-13,105.37627074037226,3038854,105.46014983571037
MSFT,2024-09-16,105.57071935376413,7023605,105.59184185447879
MSFT,2024-09-17,105.61328241149434,6747682,105.68487560773237
MSFT,2024-09-18,106.0162607604275,11901688,105.78883445355451
MSFT,2024-09-19,105.7098469610489,6195614,105.5829694770305
MSFT,2024-09-20,105.41300818062396,4368615,105.55245936903475
MSFT,2024-09-23,105.88834274238685,13126831,105.59007392289026
MSFT,2024-09-24,105.7412530430839,4059528,105.60140110099536
MSFT,2024-09-25,105.30792720203236,2688379,105.53167455988081
MSFT,2024-09-26,105.50144618616599,11485575,105.29708049083678
MSFT,2024-09-27,105.780381465378,6131752,105.49635106167628
MSFT,2024-09-30,105.37274091777184,8223286,105.40287097401672
MSFT,2024-10-01,105.29912245629353,8037566,105.38102927862631
MSFT,2024-10-02,105.60333974304226,7902399,105.36387817275437
MSFT,2024-10-03,105.3236354808194,13503269,105.53657786161111
MSFT,2024-10-04,105.83564584123856,12148168,105.95527555216906
MSFT,2024-10-07,106.21827884890025,11286546,105.89179834809433
MSFT,2024-10-08,105.85815030719121,5703272,105.71686966603654
MSFT,2024-10-09,106.17477420357989,7235882,106.1357404990616
MSFT,2024-10-10,105.70882483626916,3279553,105.94063209987358
MSFT,2024-10-11,105.73852861701333,2602099,105.95776344966852
MSFT,2024-10-14,105.97268602633575,8751383,106.16166425959548
MSFT,2024-10-15,106.38301227400382,7238484,106.49484516102292
MSFT,2024-10-16,106.44115153636876,13748805,106.72354157670492
MSFT,2024-10-17,106.96257665285195,11668707,106.76059854107096
MSFT,2024-10-18,107.22222885480537,3699589,107.01782887165388
MSFT,2024-10-21,107.00734282938538,9497941,106.964228653046
MSFT,2024-10-22,106.8566169873647,7224310,106.73413081229069
MSFT,2024-10-23,106.76962339234595,8368424,106.67918334737001
MSFT,2024-10-24,106.61701562562753,14043242,106.90390319154122
MSFT,2024-10-25,106.96895959774677,12999637,106.72835962245222
MSFT,2024-10-28,107.03089125512373,14150036,106.94030079421782
MSFT,2024-10-29,106.48491684701578,12268436,106.77446516853102
MSFT,2024-10-30,107.07899910205916,5654392,107.12749143654267
MSFT,2024-10-31,107.33930571683062,14030170,107.12805204504905
MSFT,2024-11-01,107.37195646868928,12673228,107.17376273895498
MSFT,2024-11-04,106.4124724796301,6462897,106.71146062290089
MSFT,2024-11-05,106.93675078480099,11481939,106.89213366904787
MSFT,2024-11-06,106.71773193944983,8545182,107.25424709452278
MSFT,2024-11-07,107.42558291071502,2483516,107.55524044485458
MSFT,2024-11-08,107.77268717832742,11454418,107.66720443365605
MSFT,2024-11-11,108.12044222175236,8086994,107.8318281430889
MSFT,2024-11-12,107.70526964291331,7450503,107.9111985429366
MSFT,2024-11-13,108.56801048002075,14857965,108.3204733055386
MSFT,2024-11-14,108.23411683772494,7390784,108.23001645911499
MSFT,2024-11-15,107.97200486673968,12232130,108.54298369742462
MSFT,2024-11-18,108.0015853053918,5413407,108.53403072298835
MSFT,2024-11-19,108.48339990878642,11514001,108.69746397669144
MSFT,2024-11-20,108.37165211011282,4251837,108.46045023180231
MSFT,2024-11-21,108.42009528296552,7316944,108.81407303571744
MSFT,2024-11-22,108.99407658191912,7549542,108.90279619419705
