symbol,date,close,volume,adj_close
600519,2024-04-18,100.39240571752694,12616846,100.54921685569651
600519,2024-04-19,100.36182748221441,2288080,100.64307359524301
600519,2024-04-22,100.80091684775938,4080524,100.70005846619587
600519,2024-04-23,101.02508867340808,12275664,100.93351134921227
600519,2024-04-24,100.9042239691414,13833166,100.78440718813006
600519,2024-04-25,100.49564873446076,5034839,100.68421417858895
600519,2024-04-26,100.84390652424675,7731542,100.7955415003918
600519,2024-04-29,100.44583712156106,3003051,100.71090767388382
600519,2024-04-30,100.67997392193529,2857198,100.50511345545621
600519,2024-05-01,100.95132022895513,4638994,100.81127315482293
600519,2024-05-02,100.89150768828458,14330034,101.0357305652921
600519,2024-05-03,100.8807510248646,13221907,101.08815096108361
600519,2024-05-06,100.95695840949983,10316900,101.20015450830951
600519,2024-05-07,101.10934035971462,8147715,101.08653159729315
600519,2024-05-08,100.84864286563233,7020703,100.9184967524968
600519,2024-05-09,101.3473745102692,3875717,101.32537918601683
600519,2024-05-10,101.76269800189276,7849865,101.62929260924965
600519,2024-05-13,101.45994490371643,5896168,101.5438381999624
600519,2024-05-14,101.4824422696456,11419019,101.48334896319426
600519,2024-05-15,101.58289216253547,8019045,101.87034637585373
600519,2024-05-16,101.84522574354175,11408656,101.76208287483921
600519,2024-05-17,101.8446042426627,8520454,101.87413300266506
600519,2024-05-20,101.70805950506252,13117201,102.00902940083687
600519,2024-05-21,102.12979939056503,10632735,102.08126378211561
600519,2024-05-22,101.85406303569353,12040663,102.04930793225569
600519,2024-05-23,101.42606700140651,3532657,101.86269582100435
600519,2024-05-24,101.76271118042327,7078502,101.89752064615696
600519,2024-05-27,101.92392090258514,5470026,101.87283355795813
600519,2024-05-28,102.06524590642184,5867677,102.30524282280955
600519,2024-05-29,102.62869032541964,12131682,102.59190568947099
600519,2024-05-30,102.78076414322932,2109740,102.77465186002989
600519,2024-05-31,103.07882040093105,14020479,103.04678119719016
600519,2024-06-03,103.38729518638694,6117083,103.1609566677826
600519,2024-06-04,103.07597502024173,7055204,102.9745322900487
600519,2024-06-05,102.96722067078618,14566700,102.82719555304702
600519,2024-06-06,102.77128558845648,8418701,102.64048221811726
600519,2024-06-07,103.23982289527169,9634792,102.84525041992187
600519,2024-06-10,102.52938536983059,12802447,102.84732806161665
600519,2024-06-11,103.23039861753306,11663159,103.0940304974956
600519,2024-06-12,102.83377574355963,12039895,103.00216448143003
600519,2024-06-13,102.75954213640125,2556878,103.03270526929806
600519,2024-06-14,103.23260270448722,6353016,102.97190564048135
600519,2024-06-17,102.5767308606977,5752174,103.08935208205621
600519,2024-06-18,102.91667799591518,12061904,102.68701105037863
600519,2024-06-19,102.65511826275257,9211664,102.49657532729356
600519,2024-06-20,102.44857194361066,6157225,102.50953271905539
