symbol,date,close,volume,adj_close
TSLA,2022-02-25,99.6963840944511,3600112,99.89248467365607
TSLA,2022-02-28,100.00063010766597,13806019,99.61975514755134
TSLA,2022-03-01,99.8781885637083,14780188,99.81268940678535
TSLA,2022-03-02,100.13305448568678,2492145,100.37855225760886
TSLA,2022-03-03,100.14577392669223,14395528,100.26138251023451
TSLA,2022-03-04,100.08484081848319,5924958,100.09855604513346
TSLA,2022-03-07,100.59867008100557,3634619,100.52854138020804
TSLA,2022-03-08,100.5049786955601,4258610,100.3728791141492
TSLA,2022-03-09,100.32562578875347,4893299,100.2889599960126
TSLA,2022-03-10,99.64736016889388,7286507,100.00060523226482
TSLA,2022-03-11,99.77021467231195,6276627,99.78107129330441
TSLA,2022-03-14,100.10763140859198,5417207,99.74551620115109
TSLA,2022-03-15,99.68738171635287,6643410,99.76856839777437
TSLA,2022-03-16,100.05843978998476,12301125,99.91431798951471
TSLA,2022-03-17,99.7433657022308,3953310,99.74333967514917
TSLA,2022-03-18,99.95525681624069,11397134,99.90703198509408
TSLA,2022-03-21,99.46126639258662,4162273,99.78983037370695
TSLA,2022-03-22,99.72475527265884,12509383,99.67092505689189
TSLA,2022-03-23,99.94587710846788,7612314,99.85565966553706
TSLA,2022-03-24,99.94754212109314,9676475,99.7607360491654
TSLA,2022-03-25,100.24666348701165,11227839,99.92551486807015
TSLA,2022-03-28,100.126786108727,2381859,99.96068603514998
TSLA,2022-03-29,99.5963147203109,2059144,99.58088953424439
TSLA,2022-03-30,100.00598530105192,2242003,99.79740833412538
TSLA,2022-03-31,99.58947364899664,6775937,99.6576387206383
TSLA,2022-04-01,99.56934988236331,11022914,99.78235843092263
TSLA,2022-04-04,99.64598310995899,8798031,99.75713371366984
TSLA,2022-04-05,100.03615566199811,9968305,99.75949371875757
TSLA,2022-04-06,99.99989322146476,12624838,100.07132103092226
TSLA,2022-04-07,100.36772036065616,2339199,100.43627933538772
TSLA,2022-04-08,100.96056008902578,13740196,100.4822888885399
